date,headline_count,avg_sentiment,std_sentiment
2021-03-02,1,0.4019,0.0
2021-03-09,1,0.0,0.0
2021-04-03,1,0.0516,0.0
2021-04-04,1,0.4588,0.0
2021-04-10,3,0.025733333333333334,0.04457144078143912
2021-05-16,1,0.0,0.0
2021-05-19,1,0.0,0.0
2021-05-22,1,0.0,0.0
2021-05-29,2,0.24695,0.3492400392280358
2021-05-30,1,0.0,0.0
2021-05-31,1,0.0,0.0
2021-06-01,1,0.0,0.0
2021-06-06,1,0.3612,0.0
2021-06-07,1,0.0,0.0
2021-06-09,1,0.6486,0.0
2021-07-07,1,0.4019,0.0
2021-07-10,1,-0.5994,0.0
2021-07-11,1,-0.296,0.0
2021-07-14,1,0.4019,0.0
2021-07-15,1,0.0,0.0
2021-07-17,1,0.8807,0.0
2021-07-19,1,0.0,0.0
2021-08-01,1,0.0,0.0
2021-08-04,1,0.0,0.0
2021-08-08,1,-0.5859,0.0
2021-08-18,1,0.0,0.0
2021-08-21,1,0.0,0.0
2021-08-25,1,0.0,0.0
2021-08-28,1,0.4939,0.0
2021-09-07,1,0.2057,0.0
2021-09-15,1,0.0,0.0
2021-09-18,1,-0.6808,0.0
2021-09-20,1,-0.4588,0.0
2021-09-24,1,0.7351,0.0
2021-09-25,2,-0.2294,0.324420591208388
2021-09-27,2,0.1591,0.2250013777735594
2021-09-29,1,-0.4588,0.0
2021-10-01,1,0.2732,0.0
2021-10-05,1,-0.1027,0.0
2021-10-07,3,0.11503333333333333,0.3609299147110604
2021-10-14,1,0.1531,0.0
2021-10-15,1,0.0,0.0
2021-10-20,2,0.0,0.0
2021-10-23,1,0.0,0.0
2021-10-25,2,-0.148,0.20930360723121805
2021-10-31,1,0.0,0.0
2021-11-05,2,0.11315,0.1600182645825157
2021-11-13,2,0.03375,0.8360123473968551
2021-11-21,1,0.0,0.0
2021-11-29,1,-0.2732,0.0
2021-12-01,1,0.3818,0.0
2021-12-02,1,0.0,0.0
2021-12-05,1,0.5849,0.0
2021-12-07,1,0.0,0.0
2021-12-09,1,0.0,0.0
2021-12-22,1,0.0,0.0
2021-12-28,1,0.3818,0.0
2021-12-29,1,-0.2732,0.0
2021-12-30,3,-0.26626666666666665,0.23812142560746888
2022-01-01,1,-0.1027,0.0
2022-01-04,1,0.0258,0.0
2022-01-06,1,-0.3818,0.0
2022-01-15,1,0.2023,0.0
2022-01-17,1,0.1779,0.0
2022-01-18,1,0.2023,0.0
2022-01-26,1,-0.4767,0.0
2022-02-01,1,0.0,0.0
2022-02-02,3,-0.21436666666666668,0.7249267641171302
2022-02-03,4,0.2023,0.18897544814075715
2022-02-06,1,0.2732,0.0
2022-02-07,1,-0.765,0.0
2022-02-09,1,-0.5574,0.0
2022-02-11,1,0.0,0.0
2022-02-12,1,0.0,0.0
2022-02-13,1,-0.1779,0.0
2022-02-14,1,0.0,0.0
2022-02-16,1,-0.6249,0.0
2022-02-20,3,-0.43796666666666667,0.5933133180144646
2022-02-21,2,-0.14055,0.01774838020778235
2022-02-26,1,-0.128,0.0
2022-02-27,1,0.1779,0.0
2022-02-28,1,0.6124,0.0
2022-03-01,1,-0.1779,0.0
2022-03-02,2,0.08254999999999998,0.33325942597321984
2022-03-05,2,-0.011399999999999993,0.4024851798513828
2022-03-07,1,-0.7269,0.0
2022-03-08,1,0.0,0.0
2022-03-09,1,0.0,0.0
2022-03-10,1,0.0,0.0
2022-03-12,1,0.4939,0.0
2022-03-14,1,0.0,0.0
2022-03-19,1,-0.6249,0.0
2022-03-21,2,-0.47185,0.28093352416541534
2022-03-23,1,0.3818,0.0
2022-03-28,2,0.07150000000000001,0.799596348165748
2022-03-29,1,0.2732,0.0
2022-03-30,1,0.7096,0.0
2022-03-31,3,-0.1246,0.38434332308497304
2022-04-01,1,0.0,0.0
2022-04-02,2,0.13895,0.12353155467328986
2022-04-04,1,0.7184,0.0
2022-04-07,1,0.2732,0.0
2022-04-09,2,-0.2841,0.04822468247692255
2022-04-15,1,0.0,0.0
2022-04-23,1,0.3716,0.0
2022-04-25,2,-0.026949999999999974,0.9388256733813791
2022-05-04,1,0.0,0.0
2022-05-05,1,-0.25,0.0
2022-05-06,1,0.2732,0.0
2022-05-12,1,0.5423,0.0
2022-05-16,1,0.7717,0.0
2022-05-18,1,0.0,0.0
2022-05-20,1,0.0,0.0
2022-05-23,1,-0.5574,0.0
2022-05-25,1,-0.6249,0.0
2022-05-28,1,0.4767,0.0
2022-05-29,1,0.2846,0.0
2022-05-30,1,-0.1531,0.0
2022-06-01,1,-0.4404,0.0
2022-06-08,2,0.0,0.0
2022-06-09,2,0.17875000000000002,0.4693067706735117
2022-06-11,1,-0.2732,0.0
2022-06-13,1,0.0,0.0
2022-06-17,1,-0.1531,0.0
2022-06-20,3,0.09106666666666667,0.15773209354260576
2022-06-21,1,-0.296,0.0
2022-06-27,1,-0.4215,0.0
2022-06-28,2,-0.58255,0.43748696552011695
2022-07-04,2,0.0,0.5108139387291619
2022-07-05,1,-0.2263,0.0
2022-07-08,2,0.1366,0.19318157262016478
2022-07-11,2,0.2611,0.514490893991332
2022-07-22,1,-0.5859,0.0
2022-07-24,1,0.4939,0.0
2022-07-25,1,0.0,0.0
2022-07-28,1,-0.2732,0.0
2022-08-01,1,0.4588,0.0
2022-08-02,2,-0.2555,0.5224104899406213
2022-08-04,1,0.2732,0.0
2022-08-06,2,0.50335,0.17189765850644975
2022-08-07,1,-0.296,0.0
2022-08-09,1,0.2732,0.0
2022-08-10,1,0.2732,0.0
2022-08-12,1,0.2732,0.0
2022-08-15,1,0.3182,0.0
2022-08-16,1,0.2732,0.0
2022-08-17,1,0.3818,0.0
2022-08-18,2,0.16885,0.384029692862414
2022-08-22,1,0.0,0.0
2022-08-24,2,0.0387,0.018243354954612923
2022-08-26,6,-0.23653333333333335,0.40936993375999986
2022-09-01,1,-0.7964,0.0
2022-09-03,1,0.5413,0.0
2022-09-04,1,0.0,0.0
2022-09-05,1,-0.6597,0.0
2022-09-08,1,0.2732,0.0
2022-09-09,1,-0.5792,0.0
2022-09-20,1,0.5859,0.0
2022-09-25,1,0.2732,0.0
2022-09-26,2,0.0,0.0
2022-09-27,1,0.0,0.0
2022-09-28,2,-0.18795,0.12056170619230636
2022-10-05,1,-0.0992,0.0
2022-10-06,1,0.0,0.0
2022-10-11,1,-0.2732,0.0
2022-10-22,1,-0.3612,0.0
2022-10-24,1,0.0,0.0
2022-11-01,1,0.0,0.0
2022-11-06,1,0.0,0.0
2022-11-07,2,0.31845,0.45035630893771217
2022-11-10,2,-0.1901,0.017253405460951752
2022-11-11,1,0.4404,0.0
2022-11-14,1,0.4019,0.0
2022-11-17,2,0.229,0.802424775290494
2022-11-28,1,-0.4588,0.0
2022-12-02,1,-0.296,0.0
2022-12-30,1,0.4404,0.0
2023-01-04,1,0.4404,0.0
2023-01-05,1,0.0,0.0
2023-01-06,1,-0.1916,0.0
2023-01-10,1,-0.5994,0.0
2023-01-16,1,0.2023,0.0
2023-01-19,2,0.0,0.0
2023-01-31,1,-0.1531,0.0
2023-02-01,1,0.0,0.0
2023-02-05,2,-0.28459999999999996,0.016122034611053295
2023-02-06,1,-0.3818,0.0
2023-02-07,1,0.4588,0.0
2023-02-18,1,-0.2732,0.0
2023-02-25,1,-0.2732,0.0
2023-02-27,2,0.28004999999999997,0.4325372180518111
2023-03-03,2,0.20095,0.28418621535887345
2023-03-07,1,0.2732,0.0
2023-03-15,1,0.5859,0.0
2023-03-20,1,-0.5574,0.0
2023-03-28,1,-0.6124,0.0
2023-03-31,3,-0.1589,0.2752228733226946
2023-04-03,2,-0.1462,0.24324473272817232
2023-04-08,1,0.4939,0.0
2023-04-10,1,0.128,0.0
2023-04-17,1,0.6369,0.0
2023-04-21,1,-0.296,0.0
2023-04-27,1,-0.4767,0.0
2023-05-02,1,0.0,0.0
2023-05-09,1,0.0,0.0
2023-05-11,1,0.0,0.0
2023-05-18,1,0.0,0.0
2023-05-24,2,-0.2553,0.36104872247385117
2023-05-25,2,0.492,0.21496046148071046
2023-05-31,2,-0.0116,0.3699582679168017
2023-06-03,2,0.0,0.0
2023-06-05,2,0.3592,0.5079855116044157
2023-06-07,2,-0.1366,0.19318157262016478
2023-06-10,1,0.4404,0.0
2023-06-15,2,-0.11960000000000001,0.6191426976069411
2023-06-17,1,0.765,0.0
2023-06-21,1,-0.1027,0.0
2023-06-25,3,-0.003600000000000006,0.3248265998960061
2023-06-27,1,0.6249,0.0
2023-06-29,1,0.2732,0.0
2023-06-30,1,0.0,0.0
2023-07-01,3,-0.38453333333333334,0.3431789960550227
2023-07-03,1,0.0,0.0
2023-07-17,1,0.3612,0.0
2023-07-21,1,0.0,0.0
2023-07-22,2,0.08785000000000001,0.5742414170015953
2023-07-24,1,-0.25,0.0
2023-07-28,1,0.0,0.0
2023-08-01,1,0.4588,0.0
2023-08-07,1,-0.2732,0.0
2023-08-10,1,-0.2732,0.0
2023-08-14,1,0.0,0.0
2023-08-16,1,0.0,0.0
2023-08-18,2,0.2732,0.0
2023-08-20,1,0.7096,0.0
2023-08-21,1,0.0,0.0
2023-08-23,1,0.6249,0.0
2023-08-25,5,0.31126,0.18323840481733078
2023-09-07,1,-0.5423,0.0
2023-09-18,1,-0.0772,0.0
2023-09-25,1,-0.2263,0.0
2023-09-29,1,0.2732,0.0
2023-09-30,1,0.0,0.0
2023-10-01,1,0.2732,0.0
2023-10-02,2,-0.1366,0.19318157262016478
2023-10-10,1,-0.5719,0.0
2023-10-21,1,-0.0613,0.0
2023-11-04,1,-0.5719,0.0
2023-11-07,1,-0.1531,0.0
2023-11-08,1,0.0,0.0
2023-11-15,1,-0.4767,0.0
2023-11-21,1,0.0,0.0
2023-11-23,2,0.50415,0.32661262223006626
2023-11-27,1,0.0,0.0
2023-11-28,1,0.0,0.0
2023-12-01,1,0.6369,0.0
2023-12-04,1,0.0,0.0
2023-12-11,1,0.0,0.0
2023-12-16,2,-0.031799999999999995,0.49497474683058323
2023-12-18,1,-0.3612,0.0
2023-12-22,1,0.0,0.0
2023-12-30,2,0.1366,0.19318157262016478
2024-01-01,1,0.7351,0.0
2024-01-03,1,0.0,0.0
2024-01-15,1,0.0,0.0
2024-01-16,2,-0.10115,0.14304770183403856
2024-01-17,1,0.0,0.0
2024-01-20,1,0.0,0.0
2024-01-22,3,0.3832333333333333,0.3836576903091261
2024-01-23,1,-0.7579,0.0
2024-01-26,1,0.6249,0.0
2024-01-27,1,0.3182,0.0
2024-01-29,1,0.0,0.0
2024-01-31,1,0.4404,0.0
2024-02-18,1,0.2732,0.0
2024-02-21,2,-0.2202,0.31140982643455556
2024-02-23,1,0.5574,0.0
2024-02-28,1,0.0,0.0
2024-03-01,1,-0.2732,0.0
2024-03-16,1,0.0,0.0
2024-03-18,1,0.3182,0.0
2024-03-19,1,0.0,0.0
2024-03-22,1,0.0,0.0
2024-03-25,1,0.2732,0.0
2024-03-27,1,0.0,0.0
2024-03-28,2,0.1366,0.19318157262016478
2024-03-30,3,-0.18213333333333334,0.15773209354260576
2024-04-02,1,0.3182,0.0
2024-04-08,1,-0.4939,0.0
2024-04-11,1,0.3818,0.0
2024-04-16,1,0.4588,0.0
2024-04-18,1,0.0,0.0
2024-04-25,1,0.4939,0.0
2024-05-06,1,0.0,0.0
2024-05-07,1,0.0,0.0
2024-05-11,1,-0.4588,0.0
2024-05-13,1,0.0,0.0
2024-05-16,1,-0.296,0.0
2024-05-17,1,0.2732,0.0
2024-05-24,1,0.7351,0.0
2024-05-26,1,0.7717,0.0
2024-05-27,1,0.0,0.0
2024-06-01,2,0.6996,0.07212489168102791
2024-06-07,1,0.5106,0.0
2024-06-08,1,-0.3182,0.0
2024-06-10,1,-0.0516,0.0
2024-06-11,1,0.0,0.0
2024-06-16,1,0.0,0.0
2024-06-24,1,0.5106,0.0
2024-06-25,1,0.0,0.0
2024-06-26,1,0.2732,0.0
2024-07-01,4,0.23120000000000002,0.3519262043857112
2024-07-11,1,0.0,0.0
2024-07-23,1,0.0,0.0
2024-07-29,2,0.2553,0.36104872247385117
2024-08-03,1,0.2732,0.0
2024-08-18,1,-0.5719,0.0
2024-08-19,1,0.7351,0.0
2024-08-23,4,0.196675,0.3597732376094698
2024-08-30,1,0.4404,0.0
2024-09-02,1,0.2023,0.0
2024-09-04,1,0.0,0.0
2024-09-05,1,0.0516,0.0
2024-09-11,1,-0.802,0.0
2024-09-23,1,-0.1531,0.0
2024-09-30,3,0.16993333333333335,0.19432347602215572
2024-10-01,2,0.1366,0.19318157262016478
2024-10-05,1,0.0,0.0
2024-10-07,1,0.0,0.0
2024-10-12,1,0.5719,0.0
2024-10-19,1,0.2263,0.0
2024-10-26,1,0.6771,0.0
2024-11-07,1,0.0,0.0
2024-11-16,1,0.0,0.0
2024-11-18,2,0.1909,0.2699733690570238
2024-11-22,2,0.36755,0.519794194850231
2024-11-23,1,0.2263,0.0
2024-11-29,1,0.0,0.0
2024-12-03,1,0.0,0.0
2024-12-07,1,-0.128,0.0
2024-12-09,1,-0.1027,0.0
2024-12-15,1,0.2023,0.0
2024-12-30,1,0.3818,0.0
