Date,Open,High,Low,Close*,Adj Close**,Volume
"Oct 17, 2016","1,249.90","1,255.00","1,249.90","1,254.40","1,254.40",41
"Oct 14, 2016","1,253.90","1,253.90","1,250.60","1,253.10","1,253.10",311
"Oct 13, 2016","1,258.70","1,259.00","1,255.00","1,255.00","1,255.00",315
"Oct 12, 2016","1,251.70","1,254.00","1,251.10","1,251.10","1,251.10",127
"Oct 11, 2016","1,258.90","1,258.90","1,253.00","1,253.00","1,253.00",26
"Oct 7, 2016","1,253.90","1,263.60","1,248.90","1,248.90","1,248.90",169
"Oct 6, 2016","1,265.30","1,265.30","1,249.80","1,249.80","1,249.80",114
"Oct 5, 2016","1,272.10","1,274.00","1,261.30","1,265.20","1,265.20",246
"Oct 4, 2016","1,307.60","1,310.20","1,266.30","1,266.30","1,266.30","1,893"
"Oct 3, 2016","1,313.50","1,316.80","1,308.20","1,309.00","1,309.00",299
"Sep 30, 2016","1,320.60","1,327.70","1,312.90","1,313.30","1,313.30",868
"Sep 29, 2016","1,321.20","1,325.00","1,314.70","1,321.70","1,321.70","6,108"
"Sep 28, 2016","1,319.40","1,319.40","1,319.40","1,319.40","1,319.40","10,551"
"Sep 27, 2016","1,328.00","1,328.70","1,325.90","1,325.90","1,325.90",48
"Sep 26, 2016","1,335.20","1,341.80","1,335.20","1,339.70","1,339.70",24
"Sep 23, 2016","1,337.20","1,337.20","1,337.20","1,337.20","1,337.20",40
"Sep 22, 2016","1,338.60","1,340.40","1,338.20","1,340.40","1,340.40",23
"Sep 21, 2016","1,326.30","1,326.90","1,324.00","1,326.90","1,326.90",76
"Sep 20, 2016","1,313.70","1,313.70","1,313.70","1,313.70","1,313.70",97
"Sep 19, 2016","1,313.50","1,313.50","1,313.50","1,313.50","1,313.50",20
"Sep 16, 2016","1,312.20","1,312.60","1,305.80","1,305.80","1,305.80",4
"Sep 15, 2016","1,320.70","1,320.70","1,310.80","1,313.50","1,313.50",37
"Sep 14, 2016","1,319.20","1,322.30","1,319.20","1,321.50","1,321.50",73
"Sep 13, 2016","1,324.60","1,324.60","1,315.00","1,319.00","1,319.00",79
"Sep 12, 2016","1,327.00","1,329.30","1,319.90","1,321.00","1,321.00",177
"Sep 9, 2016","1,338.50","1,338.50","1,328.00","1,330.10","1,330.10",35
"Sep 8, 2016","1,344.80","1,345.40","1,335.70","1,336.80","1,336.80",30
"Sep 7, 2016","1,348.40","1,350.50","1,343.90","1,344.30","1,344.30",14
"Sep 6, 2016","1,323.30","1,349.40","1,323.20","1,349.40","1,349.40",46
"Sep 2, 2016","1,309.60","1,326.70","1,309.20","1,322.10","1,322.10",55
"Sep 1, 2016","1,305.30","1,313.10","1,301.50","1,312.20","1,312.20",225
"Aug 31, 2016","1,310.30","1,313.70","1,306.30","1,306.90","1,306.90",214
"Aug 30, 2016","1,322.00","1,322.10","1,308.00","1,311.70","1,311.70",705
"Aug 29, 2016","1,315.00","1,323.00","1,315.00","1,322.90","1,322.90",437
"Aug 26, 2016","1,323.80","1,340.50","1,320.10","1,321.50","1,321.50",141
"Aug 25, 2016","1,321.40","1,324.00","1,317.00","1,320.10","1,320.10",58
"Aug 24, 2016","1,337.20","1,337.20","1,322.90","1,324.40","1,324.40",262
"Aug 23, 2016","1,337.00","1,341.20","1,334.30","1,340.60","1,340.60",551
"Aug 22, 2016","1,334.40","1,337.70","1,333.30","1,337.70","1,337.70",117
"Aug 19, 2016","1,350.10","1,350.10","1,338.60","1,340.40","1,340.40",197
"Aug 18, 2016","1,351.30","1,354.40","1,348.20","1,351.20","1,351.20",140
"Aug 17, 2016","1,345.50","1,347.30","1,338.60","1,342.70","1,342.70",135
"Aug 16, 2016","1,342.20","1,355.00","1,341.00","1,350.50","1,350.50",338
"Aug 15, 2016","1,336.50","1,340.60","1,333.60","1,340.30","1,340.30",62
"Aug 12, 2016","1,336.80","1,351.80","1,333.20","1,335.80","1,335.80",113
"Aug 11, 2016","1,341.60","1,350.40","1,334.80","1,342.50","1,342.50",666
"Aug 10, 2016","1,344.80","1,354.20","1,344.30","1,344.30","1,344.30",110
"Aug 9, 2016","1,331.80","1,339.40","1,328.50","1,339.00","1,339.00",620
"Aug 8, 2016","1,330.00","1,335.40","1,327.80","1,333.40","1,333.40",587
"Aug 5, 2016","1,357.60","1,360.80","1,333.70","1,336.40","1,336.40","1,107"
"Aug 4, 2016","1,354.40","1,361.60","1,347.00","1,358.80","1,358.80",381
"Aug 3, 2016","1,362.40","1,364.70","1,353.30","1,356.10","1,356.10",715
"Aug 2, 2016","1,352.10","1,366.00","1,346.60","1,364.40","1,364.40","2,941"
"Aug 1, 2016","1,348.80","1,353.50","1,345.60","1,351.40","1,351.40","1,257"
"Jul 29, 2016","1,333.20","1,353.30","1,325.80","1,349.00","1,349.00","6,076"
"Jul 28, 2016","1,339.50","1,344.30","1,330.10","1,332.30","1,332.30","56,908"
"Jul 27, 2016","1,326.00","1,326.60","1,326.00","1,326.60","1,326.60","215,388"
"Jul 26, 2016","1,315.20","1,320.70","1,315.20","1,320.70","1,320.70",63
"Jul 25, 2016","1,315.70","1,319.30","1,313.80","1,319.30","1,319.30",548
"Jul 22, 2016","1,330.70","1,330.70","1,320.40","1,323.10","1,323.10",55
"Jul 21, 2016","1,312.80","1,330.50","1,312.80","1,330.50","1,330.50",318
"Jul 20, 2016","1,331.00","1,337.50","1,315.50","1,318.80","1,318.80",751
"Jul 19, 2016","1,328.50","1,333.20","1,326.40","1,331.50","1,331.50",322
"Jul 18, 2016","1,327.50","1,335.00","1,326.20","1,328.40","1,328.40",54
"Jul 15, 2016","1,333.70","1,333.70","1,322.90","1,326.50","1,326.50",52
"Jul 14, 2016","1,341.40","1,341.40","1,322.70","1,331.30","1,331.30",20
"Jul 13, 2016","1,341.50","1,342.40","1,336.70","1,342.40","1,342.40",7
"Jul 12, 2016","1,353.60","1,356.00","1,330.30","1,334.10","1,334.10",252
"Jul 11, 2016","1,371.70","1,371.80","1,353.00","1,355.00","1,355.00",26
"Jul 8, 2016","1,361.30","1,365.80","1,335.00","1,356.60","1,356.60",249
"Jul 7, 2016","1,366.80","1,368.60","1,350.50","1,360.10","1,360.10",207
"Jul 6, 2016","1,359.00","1,374.90","1,359.00","1,364.90","1,364.90",130
"Jul 5, 2016","1,342.20","1,356.80","1,339.70","1,356.40","1,356.40",90
"Jul 1, 2016","1,324.50","1,344.20","1,321.90","1,336.70","1,336.70",137
"Jun 30, 2016","1,315.80","1,323.50","1,314.50","1,318.40","1,318.40",560
"Jun 29, 2016","1,311.60","1,327.40","1,311.60","1,323.90","1,323.90",414
"Jun 28, 2016","1,314.80","1,315.60","1,314.10","1,315.30","1,315.30","1,072"
"Jun 27, 2016","1,330.00","1,331.70","1,320.00","1,322.50","1,322.50",92
"Jun 24, 2016","1,253.70","1,355.60","1,253.70","1,320.00","1,320.00",694
"Jun 23, 2016","1,263.40","1,270.50","1,255.20","1,261.20","1,261.20",218
"Jun 22, 2016","1,267.00","1,269.20","1,264.90","1,268.00","1,268.00",53
"Jun 21, 2016","1,293.90","1,293.90","1,266.30","1,270.50","1,270.50",134
"Jun 20, 2016","1,288.90","1,291.20","1,280.30","1,290.00","1,290.00",153
"Jun 17, 2016","1,280.30","1,300.10","1,280.30","1,292.50","1,292.50",129
"Jun 16, 2016","1,296.30","1,316.40","1,281.10","1,296.10","1,296.10",251
"Jun 15, 2016","1,284.60","1,296.20","1,278.80","1,285.80","1,285.80",162
"Jun 14, 2016","1,281.80","1,289.70","1,277.80","1,285.60","1,285.60",554
"Jun 13, 2016","1,276.20","1,287.30","1,273.00","1,284.40","1,284.40",328
"Jun 10, 2016","1,267.60","1,278.00","1,265.30","1,273.40","1,273.40",397
"Jun 9, 2016","1,262.50","1,271.40","1,258.10","1,270.20","1,270.20",381
"Jun 8, 2016","1,247.60","1,264.00","1,247.30","1,259.80","1,259.80",406
"Jun 7, 2016","1,244.00","1,244.90","1,236.50","1,244.40","1,244.40",281
"Jun 6, 2016","1,244.40","1,247.30","1,240.00","1,244.60","1,244.60","1,135"
"Jun 3, 2016","1,209.10","1,244.50","1,206.40","1,240.10","1,240.10","1,622"
"Jun 2, 2016","1,212.40","1,217.00","1,209.60","1,209.80","1,209.80","1,627"
"Jun 1, 2016","1,215.70","1,219.80","1,205.40","1,211.90","1,211.90","2,717"
"May 31, 2016","1,212.50","1,217.60","1,199.00","1,214.80","1,214.80","6,432"
"May 27, 2016","1,220.30","1,223.20","1,206.40","1,213.80","1,213.80","63,739"
"May 26, 2016","1,232.60","1,232.60","1,220.10","1,220.10","1,220.10","199,778"
"May 25, 2016","1,219.30","1,223.50","1,218.60","1,223.50","1,223.50",5
"May 24, 2016","1,240.00","1,240.00","1,228.20","1,228.90","1,228.90",20
"May 23, 2016","1,251.60","1,251.60","1,247.50","1,251.10","1,251.10",56
"May 20, 2016","1,256.60","1,256.60","1,252.40","1,252.40","1,252.40",44
"May 19, 2016","1,248.00","1,255.50","1,247.50","1,254.20","1,254.20",69
"May 18, 2016","1,276.40","1,276.40","1,256.80","1,273.70","1,273.70",17
"May 17, 2016","1,272.50","1,281.60","1,270.80","1,276.20","1,276.20",16
"May 16, 2016","1,272.80","1,287.80","1,272.80","1,273.40","1,273.40",44
"May 13, 2016","1,271.40","1,275.70","1,264.60","1,271.90","1,271.90",66
"May 12, 2016","1,267.00","1,281.20","1,264.00","1,270.30","1,270.30",101
"May 11, 2016","1,266.90","1,279.20","1,266.90","1,274.60","1,274.60",50
"May 10, 2016","1,265.10","1,267.40","1,258.70","1,263.90","1,263.90",23
"May 9, 2016","1,286.50","1,286.50","1,262.30","1,265.60","1,265.60",341
"May 6, 2016","1,278.60","1,295.60","1,276.90","1,292.90","1,292.90",305
"May 5, 2016","1,282.90","1,286.00","1,270.80","1,271.40","1,271.40",330
"May 4, 2016","1,286.90","1,290.00","1,273.00","1,273.30","1,273.30",109
"May 3, 2016","1,292.70","1,301.50","1,284.50","1,290.70","1,290.70",151
"May 2, 2016","1,292.10","1,304.40","1,290.40","1,294.70","1,294.70",192
"Apr 29, 2016","1,267.30","1,295.50","1,267.20","1,289.20","1,289.20",464
"Apr 28, 2016","1,245.90","1,270.10","1,238.50","1,265.50","1,265.50",887
"Apr 27, 2016","1,248.60","1,249.50","1,248.60","1,249.20","1,249.20",547
"Apr 26, 2016","1,239.80","1,244.20","1,233.00","1,242.20","1,242.20",97
"Apr 25, 2016","1,231.60","1,240.90","1,231.60","1,238.90","1,238.90",442
"Apr 22, 2016","1,248.50","1,248.50","1,228.00","1,228.70","1,228.70",188
"Apr 21, 2016","1,247.70","1,270.60","1,247.60","1,249.00","1,249.00",124
"Apr 20, 2016","1,256.10","1,256.10","1,243.00","1,253.20","1,253.20",180
"Apr 19, 2016","1,231.60","1,256.20","1,228.80","1,253.00","1,253.00",386
"Apr 18, 2016","1,238.70","1,241.10","1,232.20","1,233.60","1,233.60",304
"Apr 15, 2016","1,225.70","1,235.00","1,225.70","1,233.10","1,233.10",97
"Apr 14, 2016","1,231.40","1,243.70","1,224.50","1,225.00","1,225.00",264
"Apr 13, 2016","1,256.50","1,256.90","1,241.30","1,246.80","1,246.80",203
"Apr 12, 2016","1,260.00","1,261.70","1,253.70","1,259.40","1,259.40",185
"Apr 11, 2016","1,241.50","1,258.70","1,241.50","1,256.70","1,256.70",437
"Apr 8, 2016","1,241.00","1,242.80","1,232.00","1,242.50","1,242.50",409
"Apr 7, 2016","1,224.80","1,242.90","1,224.60","1,236.20","1,236.20",375
"Apr 6, 2016","1,230.40","1,230.40","1,217.60","1,222.50","1,222.50",248
"Apr 5, 2016","1,215.40","1,236.70","1,215.40","1,228.40","1,228.40",477
"Apr 4, 2016","1,221.70","1,222.30","1,215.00","1,218.00","1,218.00","2,038"
"Apr 1, 2016","1,232.30","1,235.20","1,209.20","1,222.20","1,222.20","1,602"
"Mar 31, 2016","1,225.60","1,239.60","1,224.50","1,234.20","1,234.20","3,377"
"Mar 30, 2016","1,241.40","1,245.00","1,223.40","1,226.90","1,226.90","48,248"
"Mar 29, 2016","1,217.80","1,235.60","1,217.70","1,235.60","1,235.60","189,732"
"Mar 28, 2016","1,211.50","1,222.20","1,210.00","1,219.90","1,219.90",33
"Mar 24, 2016","1,214.20","1,221.40","1,214.20","1,221.40","1,221.40",13
"Mar 23, 2016","1,247.70","1,247.70","1,218.60","1,223.70","1,223.70",28
"Mar 22, 2016","1,244.00","1,252.40","1,243.80","1,248.20","1,248.20",20
"Mar 21, 2016","1,256.20","1,256.20","1,243.40","1,243.80","1,243.80","1,061"
"Mar 18, 2016","1,257.10","1,264.40","1,251.50","1,253.80","1,253.80",542
"Mar 17, 2016","1,261.50","1,270.10","1,255.90","1,264.50","1,264.50",27
"Mar 16, 2016","1,229.50","1,263.80","1,228.90","1,229.30","1,229.30",45
"Mar 15, 2016","1,228.30","1,236.00","1,228.00","1,230.40","1,230.40",37
"Mar 14, 2016","1,256.00","1,258.00","1,234.50","1,244.40","1,244.40",58
"Mar 11, 2016","1,270.00","1,280.70","1,249.40","1,258.70","1,258.70",87
"Mar 10, 2016","1,250.00","1,273.00","1,237.50","1,272.00","1,272.00",119
"Mar 9, 2016","1,254.50","1,260.00","1,244.80","1,256.60","1,256.60",79
"Mar 8, 2016","1,268.70","1,276.30","1,261.00","1,262.10","1,262.10",43
"Mar 7, 2016","1,259.80","1,272.30","1,259.70","1,263.20","1,263.20",67
"Mar 4, 2016","1,263.00","1,279.90","1,250.90","1,269.90","1,269.90",268
"Mar 3, 2016","1,238.40","1,267.90","1,238.00","1,257.40","1,257.40",123
"Mar 2, 2016","1,232.80","1,242.60","1,226.00","1,241.10","1,241.10",267
"Mar 1, 2016","1,240.50","1,248.40","1,229.00","1,230.30","1,230.30",477
"Feb 29, 2016","1,218.60","1,241.00","1,218.60","1,233.90","1,233.90",580
"Feb 26, 2016","1,232.40","1,239.10","1,212.20","1,219.80","1,219.80",656
"Feb 25, 2016","1,239.40","1,241.50","1,235.00","1,238.20","1,238.20","1,349"
"Feb 24, 2016","1,230.00","1,250.10","1,230.00","1,238.70","1,238.70",111
"Feb 23, 2016","1,207.40","1,226.10","1,207.40","1,222.30","1,222.30",351
"Feb 22, 2016","1,226.10","1,226.10","1,203.00","1,209.50","1,209.50",280
"Feb 19, 2016","1,230.80","1,232.80","1,221.80","1,230.40","1,230.40",76
"Feb 18, 2016","1,209.60","1,239.20","1,201.60","1,226.10","1,226.10",315
"Feb 17, 2016","1,196.50","1,212.90","1,196.50","1,211.10","1,211.10",53
"Feb 16, 2016","1,233.10","1,233.60","1,193.60","1,207.90","1,207.90",422
"Feb 12, 2016","1,247.80","1,247.80","1,233.50","1,239.10","1,239.10",250
"Feb 11, 2016","1,205.60","1,260.80","1,204.60","1,247.90","1,247.90",995
"Feb 10, 2016","1,189.80","1,197.70","1,182.10","1,194.70","1,194.70",671
"Feb 9, 2016","1,188.70","1,199.20","1,186.70","1,198.70","1,198.70",700
"Feb 8, 2016","1,173.50","1,200.40","1,165.00","1,197.90","1,197.90",931
"Feb 5, 2016","1,155.60","1,174.80","1,146.00","1,157.80","1,157.80",877
"Feb 4, 2016","1,142.50","1,157.60","1,141.00","1,157.60","1,157.60",771
"Feb 3, 2016","1,128.50","1,146.00","1,125.00","1,141.30","1,141.30","1,630"
"Feb 2, 2016","1,128.30","1,131.40","1,123.00","1,127.30","1,127.30","1,230"
"Feb 1, 2016","1,116.70","1,130.00","1,115.30","1,127.90","1,127.90","1,682"
"Jan 29, 2016","1,114.40","1,118.60","1,108.80","1,116.40","1,116.40","6,955"
"Jan 28, 2016","1,125.40","1,125.70","1,109.80","1,115.60","1,115.60","52,861"
"Jan 27, 2016","1,117.80","1,117.80","1,115.80","1,116.10","1,116.10","168,706"
"Jan 26, 2016","1,115.10","1,121.70","1,114.30","1,121.70","1,121.70",181
"Jan 25, 2016","1,099.30","1,109.30","1,099.30","1,106.20","1,106.20",8
"Jan 22, 2016","1,098.00","1,103.20","1,097.20","1,097.20","1,097.20",4
"Jan 21, 2016","1,103.60","1,103.60","1,094.10","1,099.10","1,099.10",16
"Jan 20, 2016","1,099.80","1,109.80","1,099.80","1,107.10","1,107.10",30
"Jan 19, 2016","1,089.80","1,094.40","1,084.90","1,089.90","1,089.90",17
"Jan 15, 2016","1,085.00","1,095.80","1,081.80","1,091.50","1,091.50",44
"Jan 14, 2016","1,091.50","1,091.50","1,073.70","1,073.90","1,073.90",59
"Jan 13, 2016","1,081.50","1,093.90","1,081.50","1,087.50","1,087.50",50
"Jan 12, 2016","1,093.80","1,098.50","1,084.00","1,085.60","1,085.60",87
"Jan 11, 2016","1,105.70","1,107.90","1,096.50","1,096.50","1,096.50",43
"Jan 8, 2016","1,111.10","1,111.10","1,093.00","1,097.80","1,097.80",98
"Jan 7, 2016","1,091.60","1,109.40","1,091.60","1,107.70","1,107.70",122
"Jan 6, 2016","1,081.60","1,093.70","1,081.60","1,091.90","1,091.90",52
"Jan 5, 2016","1,075.60","1,081.50","1,075.30","1,078.40","1,078.40",82
"Jan 4, 2016","1,063.40","1,082.50","1,063.20","1,075.10","1,075.10",143
"Dec 31, 2015","1,061.90","1,062.00","1,058.50","1,060.30","1,060.30",10
"Dec 30, 2015","1,068.60","1,070.20","1,059.70","1,060.10","1,060.10",71
"Dec 29, 2015","1,079.10","1,079.70","1,077.50","1,077.50","1,077.50",252
"Dec 28, 2015","1,077.90","1,098.80","1,070.50","1,070.50","1,070.50",361
"Dec 24, 2015","1,074.30","1,077.80","1,073.50","1,077.20","1,077.20",24
"Dec 23, 2015","1,074.50","1,074.80","1,069.40","1,069.40","1,069.40",202
"Dec 22, 2015","1,078.60","1,078.60","1,073.80","1,074.80","1,074.80",106
"Dec 21, 2015","1,070.20","1,081.90","1,070.20","1,081.90","1,081.90",26
"Dec 18, 2015","1,053.70","1,070.30","1,052.70","1,066.20","1,066.20",253
"Dec 17, 2015","1,072.60","1,072.60","1,050.50","1,050.80","1,050.80",56
"Dec 16, 2015","1,064.80","1,078.70","1,064.30","1,078.00","1,078.00",81
"Dec 15, 2015","1,064.60","1,066.20","1,061.80","1,062.90","1,062.90",220
"Dec 14, 2015","1,074.00","1,076.70","1,060.00","1,064.70","1,064.70",509
"Dec 11, 2015","1,067.80","1,079.40","1,064.40","1,076.90","1,076.90",410
"Dec 10, 2015","1,073.00","1,076.30","1,071.70","1,073.10","1,073.10",226
"Dec 9, 2015","1,075.10","1,086.00","1,070.60","1,077.60","1,077.60",386
"Dec 8, 2015","1,071.00","1,078.40","1,069.60","1,076.30","1,076.30",306
"Dec 7, 2015","1,084.90","1,086.50","1,067.40","1,076.40","1,076.40",656
"Dec 4, 2015","1,063.00","1,088.80","1,058.70","1,084.50","1,084.50",889
"Dec 3, 2015","1,054.40","1,064.60","1,046.20","1,061.70","1,061.70","1,161"
"Dec 2, 2015","1,068.70","1,069.50","1,049.60","1,054.20","1,054.20",503
"Dec 1, 2015","1,064.60","1,074.60","1,063.40","1,063.80","1,063.80","3,441"
"Nov 30, 2015","1,056.50","1,068.40","1,052.10","1,065.80","1,065.80","4,601"
"Nov 27, 2015","1,070.70","1,074.20","1,051.10","1,056.20","1,056.20","52,133"
"Nov 25, 2015","1,070.20","1,072.00","1,068.50","1,070.50","1,070.50","148,662"
"Nov 24, 2015","1,073.20","1,079.40","1,073.20","1,074.30","1,074.30",222
"Nov 23, 2015","1,070.00","1,071.50","1,066.80","1,066.80","1,066.80",57
"Nov 20, 2015","1,082.90","1,082.90","1,076.40","1,076.40","1,076.40",5
"Nov 19, 2015","1,077.40","1,082.40","1,077.40","1,078.00","1,078.00",10
"Nov 18, 2015","1,064.00","1,071.90","1,064.00","1,068.80","1,068.80",5
"Nov 17, 2015","1,075.50","1,075.80","1,065.10","1,068.70","1,068.70",6
"Nov 16, 2015","1,092.00","1,092.40","1,083.70","1,083.70","1,083.70",11
"Nov 13, 2015","1,083.10","1,085.90","1,080.80","1,080.80","1,080.80",23
"Nov 12, 2015","1,086.00","1,086.60","1,080.80","1,080.80","1,080.80",4
"Nov 11, 2015","1,091.40","1,091.40","1,084.20","1,084.70","1,084.70",15
"Nov 10, 2015","1,090.10","1,091.30","1,085.00","1,088.20","1,088.20",18
"Nov 9, 2015","1,088.60","1,088.60","1,087.90","1,087.90","1,087.90",5
"Nov 6, 2015","1,105.20","1,109.50","1,084.80","1,087.60","1,087.60",78
"Nov 5, 2015","1,107.90","1,110.70","1,104.40","1,104.40","1,104.40",84
"Nov 4, 2015","1,119.00","1,121.90","1,106.50","1,106.50","1,106.50",141
"Nov 3, 2015","1,133.30","1,134.70","1,114.20","1,114.20","1,114.20",185
"Nov 2, 2015","1,137.90","1,138.70","1,132.60","1,135.80","1,135.80",180
"Oct 30, 2015","1,147.50","1,147.60","1,139.20","1,141.50","1,141.50",249
"Oct 29, 2015","1,158.00","1,162.00","1,144.90","1,147.20","1,147.20",329
"Oct 28, 2015","1,175.10","1,182.70","1,175.10","1,177.10","1,177.10",217
"Oct 27, 2015","1,164.50","1,166.80","1,162.00","1,166.80","1,166.80",302
"Oct 26, 2015","1,165.10","1,170.00","1,163.80","1,167.00","1,167.00",176
"Oct 23, 2015","1,166.20","1,178.70","1,163.30","1,163.30","1,163.30",38
"Oct 22, 2015","1,166.20","1,168.60","1,163.50","1,166.60","1,166.60",48
"Oct 21, 2015","1,175.90","1,176.40","1,164.90","1,167.60","1,167.60",41
"Oct 20, 2015","1,168.70","1,179.10","1,168.70","1,178.00","1,178.00",19
"Oct 19, 2015","1,176.50","1,177.80","1,169.30","1,173.30","1,173.30",62
"Oct 16, 2015","1,182.50","1,184.10","1,176.20","1,183.60","1,183.60",243
"Oct 15, 2015","1,184.20","1,188.30","1,177.80","1,187.90","1,187.90",143
"Oct 14, 2015","1,172.40","1,189.00","1,167.30","1,180.10","1,180.10",143
"Oct 13, 2015","1,163.50","1,166.20","1,154.90","1,165.80","1,165.80",132
"Oct 12, 2015","1,155.90","1,166.80","1,155.90","1,164.90","1,164.90",40
"Oct 9, 2015","1,151.60","1,157.20","1,151.60","1,156.30","1,156.30",22
"Oct 8, 2015","1,142.70","1,146.70","1,138.70","1,144.70","1,144.70",138
"Oct 7, 2015","1,147.60","1,152.90","1,143.00","1,149.00","1,149.00",104
"Oct 6, 2015","1,136.30","1,150.00","1,136.30","1,146.80","1,146.80",145
"Oct 5, 2015","1,137.10","1,141.70","1,132.50","1,138.10","1,138.10",226
"Oct 2, 2015","1,112.20","1,141.20","1,105.80","1,137.10","1,137.10",323
"Oct 1, 2015","1,115.20","1,119.00","1,113.30","1,114.20","1,114.20","1,181"
"Sep 30, 2015","1,124.30","1,126.00","1,112.10","1,115.50","1,115.50",865
"Sep 29, 2015","1,132.20","1,134.40","1,124.30","1,127.10","1,127.10","2,417"
"Sep 28, 2015","1,133.20","1,133.20","1,132.00","1,132.00","1,132.00","4,346"
"Sep 25, 2015","1,149.80","1,149.80","1,143.40","1,146.00","1,146.00",56
"Sep 24, 2015","1,133.00","1,155.90","1,133.00","1,153.80","1,153.80",37
"Sep 23, 2015","1,128.60","1,132.20","1,128.30","1,131.60","1,131.60",33
"Sep 22, 2015","1,132.60","1,135.00","1,122.50","1,125.00","1,125.00",43
"Sep 21, 2015","1,137.60","1,138.50","1,130.80","1,133.10","1,133.10",17
"Sep 18, 2015","1,128.30","1,141.20","1,127.80","1,138.10","1,138.10",59
"Sep 17, 2015","1,118.60","1,130.50","1,117.10","1,117.30","1,117.30",14
"Sep 16, 2015","1,109.80","1,119.90","1,109.80","1,119.20","1,119.20",31
"Sep 15, 2015","1,104.50","1,104.50","1,102.80","1,102.80","1,102.80",8
"Sep 14, 2015","1,107.80","1,108.60","1,104.10","1,107.70","1,107.70",19
"Sep 11, 2015","1,110.80","1,111.70","1,098.20","1,103.50","1,103.50",81
"Sep 10, 2015","1,107.30","1,113.50","1,105.50","1,109.50","1,109.50",56
"Sep 9, 2015","1,123.50","1,123.50","1,102.10","1,102.20","1,102.20",150
"Sep 8, 2015","1,119.80","1,124.30","1,116.40","1,120.40","1,120.40",138
"Sep 4, 2015","1,123.40","1,125.20","1,116.20","1,120.60","1,120.60",51
"Sep 3, 2015","1,130.30","1,132.90","1,120.30","1,123.70","1,123.70",122
"Sep 2, 2015","1,137.30","1,140.40","1,130.80","1,132.50","1,132.50",201
"Sep 1, 2015","1,133.50","1,144.70","1,133.50","1,138.70","1,138.70",375
"Aug 31, 2015","1,131.10","1,134.00","1,124.80","1,131.60","1,131.60",194
"Aug 28, 2015","1,125.30","1,139.00","1,123.60","1,133.10","1,133.10",279
"Aug 27, 2015","1,127.20","1,127.40","1,118.40","1,122.40","1,122.40",564
"Aug 26, 2015","1,139.20","1,143.00","1,119.60","1,124.60","1,124.60",116
"Aug 25, 2015","1,151.50","1,155.50","1,134.00","1,138.20","1,138.20",217
"Aug 24, 2015","1,164.00","1,169.00","1,147.50","1,153.40","1,153.40",299
"Aug 21, 2015","1,154.10","1,166.50","1,150.50","1,159.60","1,159.60",261
"Aug 20, 2015","1,132.80","1,153.30","1,132.80","1,153.00","1,153.00",409
"Aug 19, 2015","1,117.00","1,134.30","1,116.80","1,128.10","1,128.10",348
"Aug 18, 2015","1,118.20","1,118.40","1,110.00","1,117.10","1,117.10",475
"Aug 17, 2015","1,113.80","1,122.00","1,113.80","1,118.60","1,118.60",399
"Aug 14, 2015","1,113.90","1,118.80","1,112.50","1,112.90","1,112.90",908
"Aug 13, 2015","1,124.30","1,124.30","1,113.00","1,115.70","1,115.70",441
"Aug 12, 2015","1,106.00","1,124.50","1,101.50","1,123.20","1,123.20",797
"Aug 11, 2015","1,103.80","1,116.70","1,094.00","1,107.60","1,107.60",997
"Aug 10, 2015","1,093.20","1,107.60","1,089.50","1,104.20","1,104.20",900
"Aug 7, 2015","1,088.90","1,098.30","1,081.70","1,094.10","1,094.10",614
"Aug 6, 2015","1,084.40","1,092.20","1,083.60","1,090.20","1,090.20",269
"Aug 5, 2015","1,086.50","1,090.60","1,082.50","1,085.70","1,085.70","1,207"
"Aug 4, 2015","1,085.10","1,093.90","1,080.50","1,090.70","1,090.70","1,139"
"Aug 3, 2015","1,095.50","1,097.10","1,085.00","1,089.40","1,089.40","2,418"
"Jul 31, 2015","1,087.70","1,102.80","1,079.10","1,094.90","1,094.90","5,700"
"Jul 30, 2015","1,096.10","1,097.50","1,081.00","1,088.40","1,088.40","49,298"
"Jul 29, 2015","1,096.40","1,096.90","1,092.70","1,092.70","1,092.70","159,142"
"Jul 28, 2015","1,097.20","1,097.70","1,096.30","1,096.30","1,096.30",31
"Jul 27, 2015","1,100.00","1,102.50","1,093.90","1,096.50","1,096.50",19
"Jul 24, 2015","1,078.60","1,100.70","1,078.60","1,085.60","1,085.60",52
"Jul 23, 2015","1,097.40","1,097.60","1,087.80","1,094.00","1,094.00",64
"Jul 22, 2015","1,093.00","1,095.00","1,086.00","1,091.40","1,091.40",46
"Jul 21, 2015","1,097.10","1,106.40","1,097.10","1,103.40","1,103.40",118
"Jul 20, 2015","1,130.40","1,130.70","1,095.10","1,106.70","1,106.70",189
"Jul 17, 2015","1,144.00","1,144.00","1,130.20","1,131.80","1,131.80",120
"Jul 16, 2015","1,146.20","1,146.20","1,142.90","1,143.80","1,143.80",14
"Jul 15, 2015","1,154.00","1,154.00","1,144.80","1,147.20","1,147.20",15
"Jul 14, 2015","1,157.20","1,157.20","1,153.00","1,153.30","1,153.30",39
"Jul 13, 2015","1,159.00","1,159.00","1,151.20","1,155.20","1,155.20",14
"Jul 10, 2015","1,160.10","1,161.40","1,157.50","1,157.70","1,157.70",27
"Jul 9, 2015","1,154.80","1,163.60","1,154.80","1,159.00","1,159.00",65
